ConsumerUnit,Time (month),Consumption (KWh),Tariff (c/KWh),GHG Emissions (tCO2-e),Number of Domestic Consumers (households)
1,1996-07-01,9.385409999999999E8,28.39000129699707,1064311.2590972183,1808197.0
1,1996-08-01,9.25752E8,28.39000129699707,1049809.447763443,1810720.0
1,1996-09-01,8.79189E8,28.39000129699707,997006.1457506418,1813243.0
1,1996-10-01,8.95839E8,28.39000129699707,1015888.2103031874,1815766.0
1,1996-11-01,8.85087E8,28.39000129699707,1003694.8333239555,1818289.0
1,1996-12-01,8.85966E8,28.39000129699707,1004690.146841526,1820812.0
1,1997-01-01,9.37872E8,27.715999603271484,1063552.161775589,1823337.0
1,1997-02-01,9.681780000000001E8,27.715999603271484,1097919.2220668795,1825884.0
1,1997-03-01,9.30615E8,27.715999603271484,1055319.909210205,1828431.0
1,1997-04-01,9.0774E8,27.715999603271484,1029382.4112653732,1830978.0
1,1997-05-01,9.607290000000001E8,27.715999603271484,1089469.6096662285,1833525.0
1,1997-06-01,9.51099E8,27.715999603271484,1078553.1286547184,1836072.0
1,1997-07-01,9.69039E8,27.715999603271484,1098895.7163609266,1838619.0
1,1997-08-01,9.56262E8,27.715999603271484,1084406.8679552078,1841166.0
1,1997-09-01,9.09708E8,27.715999603271484,1031614.2430958748,1843713.0
1,1997-10-01,9.2637E8,27.715999603271484,1050508.9390397072,1846260.0
1,1997-11-01,9.15627E8,27.715999603271484,1038323.5861104727,1848807.0
1,1997-12-01,9.16518E8,27.715999603271484,1039334.9659266472,1851354.0
1,1998-01-01,9.683760000000001E8,26.20800018310547,1098139.714785576,1853908.0
1,1998-02-01,9.986909999999999E8,26.20800018310547,1132523.0381612775,1856501.0
1,1998-03-01,9.611370000000001E8,26.20800018310547,1089934.6890134814,1859094.0
1,1998-04-01,9.38274E8,26.20800018310547,1064008.9268610477,1861687.0
1,1998-05-01,9.91272E8,26.20800018310547,1124105.7009515762,1864280.0
1,1998-06-01,9.816539999999999E8,26.20800018310547,1113204.006369352,1866873.0
1,1998-07-01,9.99606E8,26.20800018310547,1133560.29749465,1869466.0
1,1998-08-01,9.86838E8,26.20800018310547,1119079.4126451015,1872059.0
1,1998-09-01,9.40296E8,26.20800018310547,1066302.6728897095,1874652.0
1,1998-10-01,9.5697E8,26.20800018310547,1085211.2272560596,1877245.0
1,1998-11-01,9.46236E8,26.20800018310547,1073034.7291617393,1879838.0
1,1998-12-01,9.47139E8,26.20800018310547,1074062.911712408,1882431.0
1,1999-01-01,9.98949E8,23.073999404907227,1122907.1087315083,1885028.0
1,1999-02-01,1.029276E9,23.073999404907227,1156996.3598585129,1887659.0
1,1999-03-01,9.91734E8,23.073999404907227,1114797.2829136848,1890290.0
1,1999-04-01,9.6888E8,23.073999404907227,1089106.4288520813,1892921.0
1,1999-05-01,1.0218900000000001E9,23.073999404907227,1148694.3363261225,1895552.0
1,1999-06-01,1.162224E9,23.073999404907227,1306440.3074626923,1898183.0
1,1999-07-01,1.214682E9,23.073999404907227,1365408.2162439823,1900814.0
1,1999-08-01,1.20363E9,23.073999404907227,1352987.102726698,1903445.0
1,1999-09-01,1.119504E9,23.073999404907227,1258421.0671348572,1906076.0
1,1999-10-01,1.128438E9,23.073999404907227,1268465.0149669647,1908707.0
1,1999-11-01,1.092252E9,23.073999404907227,1227788.8518977165,1911338.0
1,1999-12-01,1.112763E9,23.073999404907227,1250844.3855071068,1913969.0
1,2000-01-01,1.087242E9,23.05500030517578,1222152.8870944977,1916604.0
1,2000-02-01,1.133067E9,23.05500030517578,1273667.0733425617,1919283.0
1,2000-03-01,1.170543E9,23.05500030517578,1315795.3506188393,1921962.0
1,2000-04-01,1.063689E9,23.05500030517578,1195680.2194851637,1924641.0
1,2000-05-01,1.212279E9,23.05500030517578,1362708.9139344692,1927320.0
1,2000-06-01,1.215462E9,23.05500030517578,1366288.4815499783,1929999.0
1,2000-07-01,1.250064E9,23.05500030517578,1405180.5126113892,1932678.0
1,2000-08-01,1.233792E9,23.05500030517578,1386891.2833099365,1935357.0
1,2000-09-01,1.142895E9,23.05500030517578,1284715.4281497002,1938036.0
1,2000-10-01,1.164378E9,23.05500030517578,1308862.2838053703,1940715.0
1,2000-11-01,1.115667E9,23.05500030517578,1254106.8773081303,1943394.0
1,2000-12-01,1.120641E9,23.05500030517578,1259700.6247454882,1946073.0
1,2001-01-01,1.18617E9,24.472000122070312,1333020.2964484692,1948757.0
1,2001-02-01,1.132755E9,24.472000122070312,1272993.6244153976,1951391.0
1,2001-03-01,1.177593E9,24.472000122070312,1323380.88460958,1954025.0
1,2001-04-01,1.105803E9,24.472000122070312,1242699.7411626577,1956659.0
1,2001-05-01,1.220427E9,24.472000122070312,1371515.4740935564,1959293.0
1,2001-06-01,1.21011E9,24.472000122070312,1359924.1179049015,1961927.0
1,2001-07-01,1.2682319999999998E9,24.472000122070312,1425237.5083951948,1964561.0
1,2001-08-01,1.275387E9,24.472000122070312,1433280.8729395866,1967195.0
1,2001-09-01,1.153926E9,24.472000122070312,1296787.9991633892,1969829.0
1,2001-10-01,1.174887E9,24.472000122070312,1320340.7178543806,1972463.0
1,2001-11-01,1.116111E9,24.472000122070312,1254285.8517551422,1975097.0
1,2001-12-01,1.087431E9,24.472000122070312,1222057.2042685747,1977731.0
1,2002-01-01,1.131567E9,24.549001693725586,1271656.2531005144,1980374.0
1,2002-02-01,1.078371E9,24.549001693725586,1211874.400585413,1983024.0
1,2002-03-01,1.1565E9,24.549001693725586,1299676.5376925468,1985674.0
1,2002-04-01,1.120902E9,24.549001693725586,1260173.5999438763,1988324.0
1,2002-05-01,1.228221E9,24.549001693725586,1380827.2331846952,1990974.0
1,2002-06-01,1.2360089999999998E9,24.549001693725586,1389580.0912199018,1993624.0
1,2002-07-01,1.307682E9,24.549001693725586,1470156.4152860641,1996274.0
1,2002-08-01,1.286052E9,24.549001693725586,1445841.884578228,1998924.0
1,2002-09-01,1.186854E9,24.549001693725586,1334313.8827836514,2001574.0
1,2002-10-01,1.19772E9,24.549001693725586,1346533.6339616776,2004224.0
1,2002-11-01,1.149702E9,24.549001693725586,1292553.0842177868,2006874.0
1,2002-12-01,1.173603E9,24.549001693725586,1319424.9153989553,2009524.0
1,2003-01-01,1.200897E9,23.61600112915039,1350102.5048907995,2012179.0
1,2003-02-01,1.125936E9,23.61600112915039,1265833.0723171234,2014824.0
1,2003-03-01,1.19358E9,23.61600112915039,1341879.3918800354,2017469.0
1,2003-04-01,1.142787E9,23.61600112915039,1284779.164256215,2020114.0
1,2003-05-01,1.24998E9,23.61600112915039,1405285.9106898308,2022759.0
1,2003-06-01,1.252548E9,23.61600112915039,1408176.8584570885,2025404.0
1,2003-07-01,1.325028E9,23.61600112915039,1489659.3260035515,2028049.0
1,2003-08-01,1.30833E9,23.61600112915039,1470886.3304579258,2030694.0
1,2003-09-01,1.21842E9,23.61600112915039,1369806.1367869377,2033339.0
1,2003-10-01,1.238805E9,23.61600112915039,1392727.4746531248,2035984.0
1,2003-11-01,1.14945E9,23.61600112915039,1292267.1696066856,2038629.0
1,2003-12-01,1.207524E9,23.61600112915039,1357556.6194710732,2041274.0
1,2004-01-01,1.166469E9,22.959999084472656,1311402.6976046562,2043921.0
1,2004-02-01,1.176549E9,22.959999084472656,1322733.173372984,2046611.0
1,2004-03-01,1.23216E9,22.959999084472656,1385253.5968208313,2049301.0
1,2004-04-01,1.166097E9,22.959999084472656,1310986.0057343245,2051991.0
1,2004-05-01,1.2879449999999998E9,22.959999084472656,1447966.8625366685,2054681.0
1,2004-06-01,1.297125E9,22.959999084472656,1458290.5323207378,2057371.0
1,2004-07-01,1.354059E9,22.959999084472656,1522299.1287753582,2060061.0
1,2004-08-01,1.331985E9,22.959999084472656,1497477.063331604,2062751.0
1,2004-09-01,1.237551E9,22.959999084472656,1391314.271053791,2065441.0
1,2004-10-01,1.222962E9,22.959999084472656,1374913.0539414883,2068131.0
1,2004-11-01,1.201908E9,22.959999084472656,1351243.5582704544,2070821.0
1,2004-12-01,1.199478E9,22.959999084472656,1348510.2039356232,2073511.0
1,2005-01-01,1.227852E9,22.0570011138916,1380408.1402330399,2076203.0
1,2005-02-01,1.133799E9,22.0570011138916,1274674.2631795406,2080357.0
1,2005-03-01,1.230054E9,22.0570011138916,1382885.0504200459,2084511.0
1,2005-04-01,1.185414E9,22.0570011138916,1315508.1376919746,2088665.0
1,2005-05-01,1.289958E9,22.0570011138916,1478899.9299337864,2092819.0
1,2005-06-01,1.286373E9,22.0570011138916,1500141.2571533918,2096973.0
1,2005-07-01,1.345383E9,22.0570011138916,1557776.6022223234,2101127.0
1,2005-08-01,1.340115E9,22.0570011138916,1542693.9746886492,2105281.0
1,2005-09-01,1.2354329999999998E9,22.0570011138916,1401749.2866318224,2109435.0
1,2005-10-01,1.214871E9,22.0570011138916,1403993.2115596533,2113589.0
1,2005-11-01,1.185993E9,22.0570011138916,1372758.0896294117,2117743.0
1,2005-12-01,1.225113E9,22.0570011138916,1409862.5105441809,2121897.0
1,2006-01-01,1.275447E9,20.856000900268555,1461845.5116569996,2126052.0
1,2006-02-01,1.155381E9,20.856000900268555,1319387.0704876184,2129187.0
1,2006-03-01,1.2880199999999998E9,20.856000900268555,1513932.4367737768,2132322.0
1,2006-04-01,1.199397E9,20.856000900268555,1426026.5687727928,2135457.0
1,2006-05-01,1.350768E9,20.856000900268555,1571789.9929618835,2138592.0
1,2006-06-01,1.360611E9,20.856000900268555,1524299.7142102718,2141727.0
1,2006-07-01,1.383684E9,20.856000900268555,1561194.4252624512,2144862.0
1,2006-08-01,1.359513E9,20.856000900268555,1531074.2493878603,2147997.0
1,2006-09-01,1.2477569999999998E9,20.856000900268555,1402114.535084009,2151132.0
1,2006-10-01,1.270248E9,20.856000900268555,1451109.9976587296,2154267.0
1,2006-11-01,1.226544E9,20.856000900268555,1421730.4984817505,2157402.0
1,2006-12-01,1.2455459999999998E9,20.856000900268555,1495551.4886183736,2160537.0
1,2007-01-01,1.292007E9,20.124000549316406,1511975.1173923016,2163680.0
1,2007-02-01,1.258203E9,20.124000549316406,1464935.0080912113,2166770.0
1,2007-03-01,1.291746E9,20.124000549316406,1493474.7527189255,2169860.0
1,2007-04-01,1.185813E9,20.124000549316406,1331274.9075815678,2172950.0
1,2007-05-01,1.290003E9,20.124000549316406,1464307.01925838,2176040.0
1,2007-06-01,1.358625E9,20.124000549316406,1507931.7298829556,2179130.0
1,2007-07-01,1.431846E9,20.124000549316406,1642095.1603124142,2182220.0
1,2007-08-01,1.374282E9,20.124000549316406,1622293.0883660316,2185310.0
1,2007-09-01,1.265964E9,20.124000549316406,1479469.6225318909,2188400.0
1,2007-10-01,1.289937E9,20.124000549316406,1545205.9179528952,2191490.0
1,2007-11-01,1.249404E9,20.124000549316406,1457333.9626636505,2194580.0
1,2007-12-01,1.262274E9,20.124000549316406,1461382.6892631054,2197670.0
1,2008-01-01,1.319157E9,19.18800163269043,1544263.9153296947,2200764.0
1,2008-02-01,1.2329489999999998E9,19.18800163269043,1461961.496271014,2203837.0
1,2008-03-01,1.317741E9,19.18800163269043,1524081.1735879183,2206910.0
1,2008-04-01,1.240224E9,19.18800163269043,1411712.1634254456,2209983.0
1,2008-05-01,1.351824E9,19.18800163269043,1514823.3357925415,2213056.0
1,2008-06-01,1.325859E9,19.18800163269043,1532378.3410978317,2216129.0
1,2008-07-01,1.443504E9,19.18800163269043,1679513.2201309204,2219202.0
1,2008-08-01,1.436412E9,19.18800163269043,1664939.0647888184,2222275.0
1,2008-09-01,1.286706E9,19.18800163269043,1483490.5656580925,2225348.0
1,2008-10-01,1.30029E9,19.18800163269043,1527119.5970749855,2228421.0
1,2008-11-01,1.224894E9,19.18800163269043,1463488.4808847904,2231494.0
1,2008-12-01,1.216611E9,19.18800163269043,1470123.4495296478,2234567.0
1,2009-01-01,1.3198590000000002E9,21.17500114440918,1490527.150838256,2237642.0
1,2009-02-01,1.212945E9,21.17500114440918,1388555.8037370443,2240709.0
1,2009-03-01,1.267881E9,21.17500114440918,1500029.2365213633,2243776.0
1,2009-04-01,1.218423E9,21.17500114440918,1414636.469900608,2246843.0
1,2009-05-01,1.323783E9,21.17500114440918,1531414.0767481327,2249910.0
1,2009-06-01,1.346004E9,21.17500114440918,1547962.6530461311,2252977.0
1,2009-07-01,1.373874E9,21.17500114440918,1557880.667598009,2256044.0
1,2009-08-01,1.310793E9,21.17500114440918,1501447.3678236008,2259111.0
1,2009-09-01,1.230639E9,21.17500114440918,1401483.4119268656,2262178.0
1,2009-10-01,1.2645449999999998E9,21.17500114440918,1448076.905981898,2265245.0
1,2009-11-01,1.268067E9,21.17500114440918,1430750.2600829601,2268312.0
1,2009-12-01,1.254735E9,21.17500114440918,1458155.9095841646,2271379.0
1,2010-01-01,1.279311E9,23.009998321533203,1462749.8028087616,2274457.0
1,2010-02-01,1.226133E9,23.009998321533203,1370935.8570703268,2277525.0
1,2010-03-01,1.287123E9,23.009998321533203,1470538.0827373266,2280593.0
1,2010-04-01,1.18464E9,23.009998321533203,1328513.900756836,2283661.0
1,2010-05-01,1.299636E9,23.009998321533203,1445383.145620823,2286729.0
1,2010-06-01,1.349655E9,23.009998321533203,1509534.0849137306,2289797.0
1,2010-07-01,1.412193E9,23.009998321533203,1610420.8639444113,2292865.0
1,2010-08-01,1.385535E9,23.009998321533203,1564164.2267274857,2295933.0
1,2010-09-01,1.278366E9,23.009998321533203,1437105.8181917667,2299001.0
1,2010-10-01,1.2388829999999998E9,23.009998321533203,1376282.564075589,2302069.0
1,2010-11-01,1.209114E9,23.009998321533203,1301773.4461627007,2305137.0
1,2010-12-01,1.204557E9,23.009998321533203,1284660.8400335312,2308205.0
1,2011-01-01,1.267173E9,25.308000564575195,1446182.0504904985,2311283.0
1,2011-02-01,1.17096E9,25.308000564575195,1295352.5007247925,2314356.0
1,2011-03-01,1.2429449999999998E9,25.308000564575195,1424058.3577644823,2317429.0
1,2011-04-01,1.169838E9,25.308000564575195,1361608.3566513062,2320502.0
1,2011-05-01,1.32309E9,25.308000564575195,1452591.5333282948,2323575.0
1,2011-06-01,1.31358E9,25.308000564575195,1460193.4337353706,2326648.0
1,2011-07-01,1.359771E9,25.308000564575195,1524484.4237490892,2329721.0
1,2011-08-01,1.317093E9,25.308000564575195,1506607.0302125216,2332794.0
1,2011-09-01,1.224348E9,25.308000564575195,1396719.2668418884,2335867.0
1,2011-10-01,1.2363719999999998E9,25.308000564575195,1428010.6563363073,2338940.0
1,2011-11-01,1.200804E9,25.308000564575195,1363888.0752968788,2342013.0
1,2011-12-01,1.216632E9,25.308000564575195,1407177.4542160034,2345086.0
1,2012-01-01,1.2746189999999998E9,26.4320011138916,1464638.6412599084,2348162.0
1,2012-02-01,1.227639E9,26.4320011138916,1434757.9188827276,2351241.0
1,2012-03-01,1.214718E9,26.4320011138916,1375168.9087650776,2354320.0
1,2012-04-01,1.163946E9,26.4320011138916,1334757.2644701004,2357399.0
1,2012-05-01,1.31418E9,26.4320011138916,1505440.2727103233,2360478.0
1,2012-06-01,1.303767E9,26.4320011138916,1388625.2316116095,2363557.0
1,2012-07-01,1.33986E9,26.4320011138916,1407918.293581009,2366636.0
1,2012-08-01,1.314291E9,26.4320011138916,1392301.3959810734,2369715.0
1,2012-09-01,1.181001E9,26.4320011138916,1268779.2809121609,2372794.0
1,2012-10-01,1.217118E9,26.4320011138916,1321067.694280386,2375873.0
1,2012-11-01,1.181379E9,26.4320011138916,1302015.2763379812,2378952.0
1,2012-12-01,1.175553E9,26.4320011138916,1307202.870778799,2382031.0
1,2013-01-01,1.23201E9,27.25,1345328.1995987892,2385121.0
1,2013-02-01,1.176972E9,27.25,1233615.7754573822,2388208.0
1,2013-03-01,1.267632E9,27.25,1365881.621995926,2391295.0
1,2013-04-01,1.146795E9,27.25,1251652.1499037743,2394382.0
1,2013-05-01,1.2639959999999998E9,27.25,1348779.4536209104,2397469.0
1,2013-06-01,1.263936E9,27.25,1349367.541442871,2400556.0
1,2013-07-01,1.296984E9,27.25,1334648.542711258,2403643.0
1,2013-08-01,1.256034E9,27.25,1288958.032711029,2406730.0
1,2013-09-01,1.131096E9,27.25,1146465.5474452972,2409817.0
1,2013-10-01,1.170888E9,27.25,1232471.0165863037,2412904.0
1,2013-11-01,1.128639E9,27.25,1241678.3726152182,2415991.0
1,2013-12-01,1.149948E9,27.25,1244598.9416384697,2419078.0
1,2014-01-01,1.262628E9,31.244003295898438,1444914.1557097435,2422176.0
1,2014-02-01,1.147155E9,31.244003295898438,1338666.085487008,2425272.0
1,2014-03-01,1.188774E9,31.244003295898438,1413294.7137215137,2428368.0
1,2014-04-01,1.118199E9,31.244003295898438,1326795.9812307358,2431464.0
1,2014-05-01,1.214682E9,31.244003295898438,1398300.5733203888,2434560.0
1,2014-06-01,1.219056E9,31.244003295898438,1372071.8980522156,2437656.0
1,2014-07-01,1.286229E9,31.244003295898438,1448117.1241021156,2440752.0
1,2014-08-01,1.221345E9,31.244003295898438,1429086.4342296124,2443848.0
1,2014-09-01,1.095255E9,31.244003295898438,1244950.0218504667,2446944.0
1,2014-10-01,1.105236E9,31.244003295898438,1269714.3700175285,2450040.0
1,2014-11-01,1.0522620000000001E9,31.244003295898438,1230176.8482377531,2453136.0
1,2014-12-01,1.081755E9,31.244003295898438,1266423.1663888693,2456232.0
1,2015-01-01,1.12209E9,17.53499984741211,1303543.468222618,2459337.0
1,2015-02-01,1.081536E9,17.53499984741211,1241061.1830368042,2462443.0
1,2015-03-01,1.094895E9,17.53499984741211,1257284.300301075,2465549.0
1,2015-04-01,1.07646E9,17.53499984741211,1232164.4021773338,2468655.0
1,2015-05-01,1.163172E9,17.53499984741211,1328860.4145612717,2471761.0
1,2015-06-01,1.207242E9,17.53499984741211,1398544.1831552982,2474867.0
1,2015-07-01,1.282062E9,17.53499984741211,1475961.3512499332,2477973.0
1,2015-08-01,1.228659E9,17.53499984741211,1387896.341274619,2481079.0
1,2015-09-01,1.110846E9,17.53499984741211,1240749.2821018696,2484185.0
1,2015-10-01,1.089363E9,17.53499984741211,1228843.5622050762,2487291.0
1,2015-11-01,1.043352E9,17.53499984741211,1187206.1062402725,2490397.0
1,2015-12-01,1.151565E9,17.53499984741211,1281913.0392766,2493503.0
1,2016-01-01,1.118721E9,27.45599937438965,1250950.1593344212,2496611.0
1,2016-02-01,1.085481E9,27.45599937438965,1223679.0617136955,2499727.0
1,2016-03-01,1.158315E9,27.45599937438965,1298545.3246361017,2502843.0
1,2016-04-01,1.050579E9,27.45599937438965,1219717.3487144709,2505959.0
1,2016-05-01,1.115541E9,27.45599937438965,1215876.2944157124,2509075.0
1,2016-06-01,1.203423E9,27.45599937438965,1298349.6662900448,2512191.0
1,2016-07-01,1.224051E9,27.45599937438965,1285730.060637474,2515307.0
1,2016-08-01,1.219959E9,27.45599937438965,1322333.8896474838,2518423.0
1,2016-09-01,1.10391E9,27.45599937438965,1186513.1459462643,2521539.0
1,2016-10-01,1.0697760000000001E9,27.45599937438965,1112174.5978832247,2524655.0
1,2016-11-01,1.0371690000000001E9,27.45599937438965,1136853.5239094498,2527771.0
1,2016-12-01,1.007529E9,27.45599937438965,1122607.1841073036,2530887.0
1,2017-01-01,1.049214E9,25.5,1192997.681151867,2534003.0
1,2017-02-01,9.627660000000001E8,25.5,1073815.5568213465,2537129.0
1,2017-03-01,1.091001E9,25.5,1222610.559766531,2540255.0
1,2017-04-01,9.69528E8,25.5,1087748.2153701782,2543381.0
1,2017-05-01,1.120173E9,25.5,1168406.920214653,2546507.0
1,2017-06-01,1.182885E9,25.5,1277531.0799390078,2549633.0
1,2017-07-01,1.20699E9,25.5,1138759.072600007,2552759.0
1,2017-08-01,1.20486E9,25.5,1224086.953868866,2555885.0
1,2017-09-01,1.075599E9,25.5,1057799.306274891,2559011.0
1,2017-10-01,1.033368E9,25.5,1024410.4525594711,2562137.0
1,2017-11-01,1.07568E9,25.5,1039325.8565711975,2565263.0
1,2017-12-01,1.053297E9,25.5,1063887.4677114487,2568389.0
1,2018-01-01,1.160028E9,21.899999618530273,1158906.0156161785,2571515.0
1,2018-02-01,1.0121820000000001E9,21.899999618530273,1029129.9932234288,2574651.0
1,2018-03-01,1.045332E9,21.899999618530273,1038950.1175253391,2577787.0
1,2018-04-01,1.018203E9,21.899999618530273,1046579.406663537,2580923.0
1,2018-05-01,1.134249E9,21.899999618530273,1105122.4258756042,2584059.0
1,2018-06-01,1.191246E9,21.899999618530273,1179623.4598542452,2587195.0
1,2018-07-01,1.211136E9,21.899999618530273,1167359.667755127,2590331.0
1,2018-08-01,1.182675E9,21.899999618530273,1122827.4245604873,2593467.0
1,2018-09-01,1.046841E9,21.899999618530273,985182.0041010976,2596603.0
1,2018-10-01,1.0076880000000001E9,21.899999618530273,965920.4497618676,2599739.0
1,2018-11-01,9.640890000000001E8,21.899999618530273,914630.6700477005,2602875.0
1,2018-12-01,1.036086E9,21.899999618530273,1014524.7332228422,2606011.0
